Port Name,Year,Hour of Day,Demand (kW)
Boston,2033,2,955.6
Boston,2033,3,903.3
Boston,2033,4,278.2
Boston,2033,5,278.2
Boston,2033,6,196.4
Boston,2033,7,122.0
Boston,2033,8,122.0
Boston,2033,9,122.0
Boston,2033,10,122.0
Boston,2033,11,122.0
Boston,2033,12,122.0
Boston,2033,13,122.0
Boston,2033,14,122.0
Boston,2033,15,122.0
Boston,2033,16,122.0
Boston,2033,17,955.6
Boston,2033,18,122.0
Boston,2033,19,122.0
Boston,2033,20,122.0
Boston,2033,21,122.0
Boston,2033,22,122.0
Boston,2033,23,122.0
Boston,2034,0,137.3
Boston,2034,1,137.3
Boston,2034,2,1075.1
Boston,2034,3,1016.2
Boston,2034,4,313.0
Boston,2034,5,313.0
Boston,2034,6,220.9
Boston,2034,7,137.3
Boston,2034,8,137.3
Boston,2034,9,137.3
Boston,2034,10,137.3
Boston,2034,11,137.3
Boston,2034,12,137.3
Boston,2034,13,137.3
Boston,2034,14,137.3
Boston,2034,15,137.3
Boston,2034,16,137.3
Boston,2034,17,1075.1
Boston,2034,18,137.3
Boston,2034,19,137.3
Boston,2034,20,137.3
Boston,2034,21,137.3
Boston,2034,22,137.3
Boston,2034,23,137.3
Boston,2035,0,155.1
Boston,2035,1,155.1
Boston,2035,2,1214.5
Boston,2035,3,1147.9
Boston,2035,4,353.5
Boston,2035,5,353.5
Boston,2035,6,249.5
Boston,2035,7,155.1
Boston,2035,8,155.1
Boston,2035,9,155.1
Boston,2035,10,155.1
Boston,2035,11,155.1
Boston,2035,12,155.1
Boston,2035,13,155.1
Boston,2035,14,155.1
Boston,2035,15,155.1
Boston,2035,16,155.1
Boston,2035,17,1214.5
Boston,2035,18,155.1
Boston,2035,19,155.1
Boston,2035,20,155.1
Boston,2035,21,155.1
Boston,2035,22,155.1
Boston,2035,23,155.1
Charleston,100% eCHE,0,2287.8
Charleston,100% eCHE,1,2287.8
Charleston,100% eCHE,2,15852.3
Charleston,100% eCHE,3,14979.5
Charleston,100% eCHE,4,4193.2
Charleston,100% eCHE,5,4193.2
Charleston,100% eCHE,6,3681.8
Charleston,100% eCHE,7,2287.8
Charleston,100% eCHE,8,2287.8
Charleston,100% eCHE,9,2287.8
Charleston,100% eCHE,10,2287.8
Charleston,100% eCHE,11,2287.8
Charleston,100% eCHE,12,2287.8
Charleston,100% eCHE,13,2287.8
Charleston,100% eCHE,14,2287.8
Charleston,100% eCHE,15,2287.8
Charleston,100% eCHE,16,2287.8
Charleston,100% eCHE,17,15852.3
Charleston,100% eCHE,18,2287.8
Charleston,100% eCHE,19,2287.8
Charleston,100% eCHE,20,2287.8
Charleston,100% eCHE,21,2287.8
Charleston,100% eCHE,22,2287.8
Charleston,100% eCHE,23,2287.8
Charleston,2023,0,183.0
Charleston,2023,1,183.0
Charleston,2023,2,1268.2
Charleston,2023,3,1198.4
Charleston,2023,4,335.5
Charleston,2023,5,335.5
Charleston,2023,6,294.5
Charleston,2023,7,183.0
Charleston,2023,8,183.0
Charleston,2023,9,183.0
Charleston,2023,10,183.0
Charleston,2023,11,183.0
Charleston,2023,12,183.0
Charleston,2023,13,183.0
Charleston,2023,14,183.0
Charleston,2023,15,183.0
Charleston,2023,16,183.0
Charleston,2023,17,1268.2
Charleston,2023,18,183.0
Charleston,2023,19,183.0
Charleston,2023,20,183.0
Charleston,2023,21,183.0
Charleston,2023,22,183.0
Charleston,2023,23,183.0
Charleston,2024,0,228.8
Charleston,2024,1,228.8
Charleston,2024,2,1585.2
Charleston,2024,3,1498.0
Charleston,2024,4,419.3
Charleston,2024,5,419.3
Charleston,2024,6,368.2
Charleston,2024,7,228.8
Charleston,2024,8,228.8
Charleston,2024,9,228.8
Charleston,2024,10,228.8
Charleston,2024,11,228.8
Charleston,2024,12,228.8
Charleston,2024,13,228.8
Charleston,2024,14,228.8
Charleston,2024,15,228.8
Charleston,2024,16,228.8
Charleston,2024,17,1585.2
Charleston,2024,18,228.8
Charleston,2024,19,228.8
Charleston,2024,20,228.8
Charleston,2024,21,228.8
Charleston,2024,22,228.8
Charleston,2024,23,228.8
Charleston,2025,0,274.5
Charleston,2025,1,274.5
Charleston,2025,2,1902.3
Charleston,2025,3,1797.5
Charleston,2025,4,503.2
Charleston,2025,5,503.2
Charleston,2025,6,441.8
Charleston,2025,7,274.5
Charleston,2025,8,274.5
Charleston,2025,9,274.5
Charleston,2025,10,274.5
Charleston,2025,11,274.5
Charleston,2025,12,274.5
Charleston,2025,13,274.5
Charleston,2025,14,274.5
Charleston,2025,15,274.5
Charleston,2025,16,274.5
Charleston,2025,17,1902.3
Charleston,2025,18,274.5
Charleston,2025,19,274.5
Charleston,2025,20,274.5
Charleston,2025,21,274.5
Charleston,2025,22,274.5
Charleston,2025,23,274.5
Charleston,2026,0,343.2
Charleston,2026,1,343.2
Charleston,2026,2,2377.8
Charleston,2026,3,2246.9
Charleston,2026,4,629.0
Charleston,2026,5,629.0
Charleston,2026,6,552.3
Charleston,2026,7,343.2
Charleston,2026,8,343.2
Charleston,2026,9,343.2
Charleston,2026,10,343.2
Charleston,2026,11,343.2
Charleston,2026,12,343.2
Charleston,2026,13,343.2
Charleston,2026,14,343.2
Charleston,2026,15,343.2
Charleston,2026,16,343.2
Charleston,2026,17,2377.8
Charleston,2026,18,343.2
Charleston,2026,19,343.2
Charleston,2026,20,343.2
Charleston,2026,21,343.2
Charleston,2026,22,343.2
Charleston,2026,23,343.2
Charleston,2027,0,411.8
Charleston,2027,1,411.8
Charleston,2027,2,2853.4
Charleston,2027,3,2696.3
Charleston,2027,4,754.8
Charleston,2027,5,754.8
Charleston,2027,6,662.7
Charleston,2027,7,411.8
Charleston,2027,8,411.8
Charleston,2027,9,411.8
Charleston,2027,10,411.8
Charleston,2027,11,411.8
Charleston,2027,12,411.8
Charleston,2027,13,411.8
Charleston,2027,14,411.8
Charleston,2027,15,411.8
Charleston,2027,16,411.8
Charleston,2027,17,2853.4
Charleston,2027,18,411.8
Charleston,2027,19,411.8
Charleston,2027,20,411.8
Charleston,2027,21,411.8
Charleston,2027,22,411.8
Charleston,2027,23,411.8
Charleston,2028,0,503.3
Charleston,2028,1,503.3
Charleston,2028,2,3487.5
Charleston,2028,3,3295.5
Charleston,2028,4,922.5
Charleston,2028,5,922.5
Charleston,2028,6,810.0
Charleston,2028,7,503.3
Charleston,2028,8,503.3
Charleston,2028,9,503.3
Charleston,2028,10,503.3
Charleston,2028,11,503.3
Charleston,2028,12,503.3
Charleston,2028,13,503.3
Charleston,2028,14,503.3
Charleston,2028,15,503.3
Charleston,2028,16,503.3
Charleston,2028,17,3487.5
Charleston,2028,18,503.3
Charleston,2028,19,503.3
Charleston,2028,20,503.3
Charleston,2028,21,503.3
Charleston,2028,22,503.3
Charleston,2028,23,503.3
Charleston,2029,0,594.8
Charleston,2029,1,594.8
Charleston,2029,2,4121.6
Charleston,2029,3,3894.7
Charleston,2029,4,1090.2
Charleston,2029,5,1090.2
Charleston,2029,6,957.3
Charleston,2029,7,594.8
Charleston,2029,8,594.8
Charleston,2029,9,594.8
Charleston,2029,10,594.8
Charleston,2029,11,594.8
Charleston,2029,12,594.8
Charleston,2029,13,594.8
Charleston,2029,14,594.8
Charleston,2029,15,594.8
Charleston,2029,16,594.8
Charleston,2029,17,4121.6
Charleston,2029,18,594.8
Charleston,2029,19,594.8
Charleston,2029,20,594.8
Charleston,2029,21,594.8
Charleston,2029,22,594.8
Charleston,2029,23,594.8
Charleston,2030,0,709.2
Charleston,2030,1,709.2
Charleston,2030,2,4914.2
Charleston,2030,3,4643.7
Charleston,2030,4,1299.9
Charleston,2030,5,1299.9
Charleston,2030,6,1141.4
Charleston,2030,7,709.2
Charleston,2030,8,709.2
Charleston,2030,9,709.2
Charleston,2030,10,709.2
Charleston,2030,11,709.2
Charleston,2030,12,709.2
Charleston,2030,13,709.2
Charleston,2030,14,709.2
Charleston,2030,15,709.2
Charleston,2030,16,709.2
Charleston,2030,17,4914.2
Charleston,2030,18,709.2
Charleston,2030,19,709.2
Charleston,2030,20,709.2
Charleston,2030,21,709.2
Charleston,2030,22,709.2
Charleston,2030,23,709.2
Charleston,2031,0,823.6
Charleston,2031,1,823.6
Charleston,2031,2,5706.8
Charleston,2031,3,5392.6
Charleston,2031,4,1509.5
Charleston,2031,5,1509.5
Charleston,2031,6,1325.5
Charleston,2031,7,823.6
Charleston,2031,8,823.6
Charleston,2031,9,823.6
Charleston,2031,10,823.6
Charleston,2031,11,823.6
Charleston,2031,12,823.6
Charleston,2031,13,823.6
Charleston,2031,14,823.6
Charleston,2031,15,823.6
Charleston,2031,16,823.6
Charleston,2031,17,5706.8
Charleston,2031,18,823.6
Charleston,2031,19,823.6
Charleston,2031,20,823.6
Charleston,2031,21,823.6
Charleston,2031,22,823.6
Charleston,2031,23,823.6
Charleston,2032,0,960.9
Charleston,2032,1,960.9
Charleston,2032,2,6658.0
Charleston,2032,3,6291.4
Charleston,2032,4,1761.1
Charleston,2032,5,1761.1
Charleston,2032,6,1546.4
Charleston,2032,7,960.9
Charleston,2032,8,960.9
Charleston,2032,9,960.9
Charleston,2032,10,960.9
Charleston,2032,11,960.9
Charleston,2032,12,960.9
Charleston,2032,13,960.9
Charleston,2032,14,960.9
Charleston,2032,15,960.9
Charleston,2032,16,960.9
Charleston,2032,17,6658.0
Charleston,2032,18,960.9
Charleston,2032,19,960.9
Charleston,2032,20,960.9
Charleston,2032,21,960.9
Charleston,2032,22,960.9
Charleston,2032,23,960.9
Charleston,2033,0,1098.2
Charleston,2033,1,1098.2
Charleston,2033,2,7609.1
Charleston,2033,3,7190.2
Charleston,2033,4,2012.7
Charleston,2033,5,2012.7
Charleston,2033,6,1767.3
Charleston,2033,7,1098.2
Charleston,2033,8,1098.2
Charleston,2033,9,1098.2
Charleston,2033,10,1098.2
Charleston,2033,11,1098.2
Charleston,2033,12,1098.2
Charleston,2033,13,1098.2
Charleston,2033,14,1098.2
Charleston,2033,15,1098.2
Charleston,2033,16,1098.2
Charleston,2033,17,7609.1
Charleston,2033,18,1098.2
Charleston,2033,19,1098.2
Charleston,2033,20,1098.2
Charleston,2033,21,1098.2
Charleston,2033,22,1098.2
Charleston,2033,23,1098.2
Charleston,2034,0,1235.4
Charleston,2034,1,1235.4
Charleston,2034,2,8560.2
Charleston,2034,3,8089.0
Charleston,2034,4,2264.3
Charleston,2034,5,2264.3
Charleston,2034,6,1988.2
Charleston,2034,7,1235.4
Charleston,2034,8,1235.4
Charleston,2034,9,1235.4
Charleston,2034,10,1235.4
Charleston,2034,11,1235.4
Charleston,2034,12,1235.4
Charleston,2034,13,1235.4
Charleston,2034,14,1235.4
Charleston,2034,15,1235.4
Charleston,2034,16,1235.4
Charleston,2034,17,8560.2
Charleston,2034,18,1235.4
Charleston,2034,19,1235.4
Charleston,2034,20,1235.4
Charleston,2034,21,1235.4
Charleston,2034,22,1235.4
Charleston,2034,23,1235.4
Charleston,2035,0,1395.6
Charleston,2035,1,1395.6
Charleston,2035,2,9669.9
Charleston,2035,3,9137.5
Charleston,2035,4,2557.8
Charleston,2035,5,2557.8
Charleston,2035,6,2245.9
Charleston,2035,7,1395.6
Charleston,2035,8,1395.6
Charleston,2035,9,1395.6
Charleston,2035,10,1395.6
Charleston,2035,11,1395.6
Charleston,2035,12,1395.6
Charleston,2035,13,1395.6
Charleston,2035,14,1395.6
Charleston,2035,15,1395.6
Charleston,2035,16,1395.6
Charleston,2035,17,9669.9
Charleston,2035,18,1395.6
Charleston,2035,19,1395.6
Charleston,2035,20,1395.6
Charleston,2035,21,1395.6
Charleston,2035,22,1395.6
Charleston,2035,23,1395.6
Honolulu ,100% eCHE,0,1398.1
Honolulu ,100% eCHE,1,1398.1
Honolulu ,100% eCHE,2,9620.5
Honolulu ,100% eCHE,3,9102.3
Honolulu ,100% eCHE,4,2590.9
Honolulu ,100% eCHE,5,2590.9
Honolulu ,100% eCHE,6,2250.0
Honolulu ,100% eCHE,7,1398.1
Honolulu ,100% eCHE,8,1398.1
Honolulu ,100% eCHE,9,1398.1
Honolulu ,100% eCHE,10,1398.1
Honolulu ,100% eCHE,11,1398.1
Honolulu ,100% eCHE,12,1398.1
Honolulu ,100% eCHE,13,1398.1
Honolulu ,100% eCHE,14,1398.1
Honolulu ,100% eCHE,15,1398.1
Honolulu ,100% eCHE,16,1398.1
Honolulu ,100% eCHE,17,9620.5
Honolulu ,100% eCHE,18,1398.1
Honolulu ,100% eCHE,19,1398.1
Honolulu ,100% eCHE,20,1398.1
Honolulu ,100% eCHE,21,1398.1
Honolulu ,100% eCHE,22,1398.1
Honolulu ,100% eCHE,23,1398.1
Honolulu ,2023,0,111.9
Honolulu ,2023,1,111.9
Honolulu ,2023,2,769.6
Honolulu ,2023,3,728.2
Honolulu ,2023,4,207.3
Honolulu ,2023,5,207.3
Honolulu ,2023,6,180.0
Honolulu ,2023,7,111.9
Honolulu ,2023,8,111.9
Honolulu ,2023,9,111.9
Honolulu ,2023,10,111.9
Honolulu ,2023,11,111.9
Honolulu ,2023,12,111.9
Honolulu ,2023,13,111.9
Honolulu ,2023,14,111.9
Honolulu ,2023,15,111.9
Honolulu ,2023,16,111.9
Honolulu ,2023,17,769.6
Honolulu ,2023,18,111.9
Honolulu ,2023,19,111.9
Honolulu ,2023,20,111.9
Honolulu ,2023,21,111.9
Honolulu ,2023,22,111.9
Honolulu ,2023,23,111.9
Honolulu ,2024,0,139.8
Honolulu ,2024,1,139.8
Honolulu ,2024,2,962.0
Honolulu ,2024,3,910.2
Honolulu ,2024,4,259.1
Honolulu ,2024,5,259.1
Honolulu ,2024,6,225.0
Honolulu ,2024,7,139.8
Honolulu ,2024,8,139.8
Honolulu ,2024,9,139.8
Honolulu ,2024,10,139.8
Honolulu ,2024,11,139.8
Honolulu ,2024,12,139.8
Honolulu ,2024,13,139.8
Honolulu ,2024,14,139.8
Honolulu ,2024,15,139.8
Honolulu ,2024,16,139.8
Honolulu ,2024,17,962.0
Honolulu ,2024,18,139.8
Honolulu ,2024,19,139.8
Honolulu ,2024,20,139.8
Honolulu ,2024,21,139.8
Honolulu ,2024,22,139.8
Honolulu ,2024,23,139.8
Honolulu ,2025,0,167.8
Honolulu ,2025,1,167.8
Honolulu ,2025,2,1154.5
Honolulu ,2025,3,1092.3
Honolulu ,2025,4,310.9
Honolulu ,2025,5,310.9
Honolulu ,2025,6,270.0
Honolulu ,2025,7,167.8
Honolulu ,2025,8,167.8
Honolulu ,2025,9,167.8
Honolulu ,2025,10,167.8
Honolulu ,2025,11,167.8
Honolulu ,2025,12,167.8
Honolulu ,2025,13,167.8
Honolulu ,2025,14,167.8
Honolulu ,2025,15,167.8
Honolulu ,2025,16,167.8
Honolulu ,2025,17,1154.5
Honolulu ,2025,18,167.8
Honolulu ,2025,19,167.8
Honolulu ,2025,20,167.8
Honolulu ,2025,21,167.8
Honolulu ,2025,22,167.8
Honolulu ,2025,23,167.8
Honolulu ,2026,0,209.7
Honolulu ,2026,1,209.7
Honolulu ,2026,2,1443.1
Honolulu ,2026,3,1365.3
Honolulu ,2026,4,388.6
Honolulu ,2026,5,388.6
Honolulu ,2026,6,337.5
Honolulu ,2026,7,209.7
Honolulu ,2026,8,209.7
Honolulu ,2026,9,209.7
Honolulu ,2026,10,209.7
Honolulu ,2026,11,209.7
Honolulu ,2026,12,209.7
Honolulu ,2026,13,209.7
Honolulu ,2026,14,209.7
Honolulu ,2026,15,209.7
Honolulu ,2026,16,209.7
Honolulu ,2026,17,1443.1
Honolulu ,2026,18,209.7
Honolulu ,2026,19,209.7
Honolulu ,2026,20,209.7
Honolulu ,2026,21,209.7
Honolulu ,2026,22,209.7
Honolulu ,2026,23,209.7
Honolulu ,2027,0,251.7
Honolulu ,2027,1,251.7
Honolulu ,2027,2,1731.7
Honolulu ,2027,3,1638.4
Honolulu ,2027,4,466.4
Honolulu ,2027,5,466.4
Honolulu ,2027,6,405.0
Honolulu ,2027,7,251.7
Honolulu ,2027,8,251.7
Honolulu ,2027,9,251.7
Honolulu ,2027,10,251.7
Honolulu ,2027,11,251.7
Honolulu ,2027,12,251.7
Honolulu ,2027,13,251.7
Honolulu ,2027,14,251.7
Honolulu ,2027,15,251.7
Honolulu ,2027,16,251.7
Honolulu ,2027,17,1731.7
Honolulu ,2027,18,251.7
Honolulu ,2027,19,251.7
Honolulu ,2027,20,251.7
Honolulu ,2027,21,251.7
Honolulu ,2027,22,251.7
Honolulu ,2027,23,251.7
Honolulu ,2028,0,307.6
Honolulu ,2028,1,307.6
Honolulu ,2028,2,2116.5
Honolulu ,2028,3,2002.5
Honolulu ,2028,4,570.0
Honolulu ,2028,5,570.0
Honolulu ,2028,6,495.0
Honolulu ,2028,7,307.6
Honolulu ,2028,8,307.6
Honolulu ,2028,9,307.6
Honolulu ,2028,10,307.6
Honolulu ,2028,11,307.6
Honolulu ,2028,12,307.6
Honolulu ,2028,13,307.6
Honolulu ,2028,14,307.6
Honolulu ,2028,15,307.6
Honolulu ,2028,16,307.6
Honolulu ,2028,17,2116.5
Honolulu ,2028,18,307.6
Honolulu ,2028,19,307.6
Honolulu ,2028,20,307.6
Honolulu ,2028,21,307.6
Honolulu ,2028,22,307.6
Honolulu ,2028,23,307.6
Honolulu ,2029,0,363.5
Honolulu ,2029,1,363.5
Honolulu ,2029,2,2501.3
Honolulu ,2029,3,2366.6
Honolulu ,2029,4,673.6
Honolulu ,2029,5,673.6
Honolulu ,2029,6,585.0
Honolulu ,2029,7,363.5
Honolulu ,2029,8,363.5
Honolulu ,2029,9,363.5
Honolulu ,2029,10,363.5
Honolulu ,2029,11,363.5
Honolulu ,2029,12,363.5
Honolulu ,2029,13,363.5
Honolulu ,2029,14,363.5
Honolulu ,2029,15,363.5
Honolulu ,2029,16,363.5
Honolulu ,2029,17,2501.3
Honolulu ,2029,18,363.5
Honolulu ,2029,19,363.5
Honolulu ,2029,20,363.5
Honolulu ,2029,21,363.5
Honolulu ,2029,22,363.5
Honolulu ,2029,23,363.5
Honolulu ,2030,0,433.4
Honolulu ,2030,1,433.4
Honolulu ,2030,2,2982.3
Honolulu ,2030,3,2821.7
Honolulu ,2030,4,803.2
Honolulu ,2030,5,803.2
Honolulu ,2030,6,697.5
Honolulu ,2030,7,433.4
Honolulu ,2030,8,433.4
Honolulu ,2030,9,433.4
Honolulu ,2030,10,433.4
Honolulu ,2030,11,433.4
Honolulu ,2030,12,433.4
Honolulu ,2030,13,433.4
Honolulu ,2030,14,433.4
Honolulu ,2030,15,433.4
Honolulu ,2030,16,433.4
Honolulu ,2030,17,2982.3
Honolulu ,2030,18,433.4
Honolulu ,2030,19,433.4
Honolulu ,2030,20,433.4
Honolulu ,2030,21,433.4
Honolulu ,2030,22,433.4
Honolulu ,2030,23,433.4
Honolulu ,2031,0,503.3
Honolulu ,2031,1,503.3
Honolulu ,2031,2,3463.4
Honolulu ,2031,3,3276.8
Honolulu ,2031,4,932.7
Honolulu ,2031,5,932.7
Honolulu ,2031,6,810.0
Honolulu ,2031,7,503.3
Honolulu ,2031,8,503.3
Honolulu ,2031,9,503.3
Honolulu ,2031,10,503.3
Honolulu ,2031,11,503.3
Honolulu ,2031,12,503.3
Honolulu ,2031,13,503.3
Honolulu ,2031,14,503.3
Honolulu ,2031,15,503.3
Honolulu ,2031,16,503.3
Honolulu ,2031,17,3463.4
Honolulu ,2031,18,503.3
Honolulu ,2031,19,503.3
Honolulu ,2031,20,503.3
Honolulu ,2031,21,503.3
Honolulu ,2031,22,503.3
Honolulu ,2031,23,503.3
Honolulu ,2032,0,587.2
Honolulu ,2032,1,587.2
Honolulu ,2032,2,4040.6
Honolulu ,2032,3,3823.0
Honolulu ,2032,4,1088.2
Honolulu ,2032,5,1088.2
Honolulu ,2032,6,945.0
Honolulu ,2032,7,587.2
Honolulu ,2032,8,587.2
Honolulu ,2032,9,587.2
Honolulu ,2032,10,587.2
Honolulu ,2032,11,587.2
Honolulu ,2032,12,587.2
Honolulu ,2032,13,587.2
Honolulu ,2032,14,587.2
Honolulu ,2032,15,587.2
Honolulu ,2032,16,587.2
Honolulu ,2032,17,4040.6
Honolulu ,2032,18,587.2
Honolulu ,2032,19,587.2
Honolulu ,2032,20,587.2
Honolulu ,2032,21,587.2
Honolulu ,2032,22,587.2
Honolulu ,2032,23,587.2
Honolulu ,2033,0,671.1
Honolulu ,2033,1,671.1
Honolulu ,2033,2,4617.8
Honolulu ,2033,3,4369.1
Honolulu ,2033,4,1243.6
Honolulu ,2033,5,1243.6
Honolulu ,2033,6,1080.0
Honolulu ,2033,7,671.1
Honolulu ,2033,8,671.1
Honolulu ,2033,9,671.1
Honolulu ,2033,10,671.1
Honolulu ,2033,11,671.1
Honolulu ,2033,12,671.1
Honolulu ,2033,13,671.1
Honolulu ,2033,14,671.1
Honolulu ,2033,15,671.1
Honolulu ,2033,16,671.1
Honolulu ,2033,17,4617.8
Honolulu ,2033,18,671.1
Honolulu ,2033,19,671.1
Honolulu ,2033,20,671.1
Honolulu ,2033,21,671.1
Honolulu ,2033,22,671.1
Honolulu ,2033,23,671.1
Honolulu ,2034,0,755.0
Honolulu ,2034,1,755.0
Honolulu ,2034,2,5195.0
Honolulu ,2034,3,4915.2
Honolulu ,2034,4,1399.1
Honolulu ,2034,5,1399.1
Honolulu ,2034,6,1215.0
Honolulu ,2034,7,755.0
Honolulu ,2034,8,755.0
Honolulu ,2034,9,755.0
Honolulu ,2034,10,755.0
Honolulu ,2034,11,755.0
Honolulu ,2034,12,755.0
Honolulu ,2034,13,755.0
Honolulu ,2034,14,755.0
Honolulu ,2034,15,755.0
Honolulu ,2034,16,755.0
Honolulu ,2034,17,5195.0
Honolulu ,2034,18,755.0
Honolulu ,2034,19,755.0
Honolulu ,2034,20,755.0
Honolulu ,2034,21,755.0
Honolulu ,2034,22,755.0
Honolulu ,2034,23,755.0
Honolulu ,2035,0,852.9
Honolulu ,2035,1,852.9
Honolulu ,2035,2,5868.5
Honolulu ,2035,3,5552.4
Honolulu ,2035,4,1580.5
Honolulu ,2035,5,1580.5
Honolulu ,2035,6,1372.5
Honolulu ,2035,7,852.9
Honolulu ,2035,8,852.9
Honolulu ,2035,9,852.9
Honolulu ,2035,10,852.9
Honolulu ,2035,11,852.9
Honolulu ,2035,12,852.9
Honolulu ,2035,13,852.9
Honolulu ,2035,14,852.9
Honolulu ,2035,15,852.9
Honolulu ,2035,16,852.9
Honolulu ,2035,17,5868.5
Honolulu ,2035,18,852.9
Honolulu ,2035,19,852.9
Honolulu ,2035,20,852.9
Honolulu ,2035,21,852.9
Honolulu ,2035,22,852.9
Honolulu ,2035,23,852.9
Houston,100% eCHE,0,2542.0
Houston,100% eCHE,1,2542.0
Houston,100% eCHE,2,17645.5
Houston,100% eCHE,3,16663.6
Houston,100% eCHE,4,4772.7
Houston,100% eCHE,5,4772.7
Houston,100% eCHE,6,4090.9
Houston,100% eCHE,7,2542.0
Houston,100% eCHE,8,2542.0
Houston,100% eCHE,9,2542.0
Houston,100% eCHE,10,2542.0
Houston,100% eCHE,11,2542.0
Houston,100% eCHE,12,2542.0
Houston,100% eCHE,13,2542.0
Houston,100% eCHE,14,2542.0
Houston,100% eCHE,15,2542.0
Houston,100% eCHE,16,2542.0
Houston,100% eCHE,17,17645.5
Houston,100% eCHE,18,2542.0
Houston,100% eCHE,19,2542.0
Houston,100% eCHE,20,2542.0
Houston,100% eCHE,21,2542.0
Houston,100% eCHE,22,2542.0
Houston,100% eCHE,23,2542.0
Houston,2023,0,203.4
Houston,2023,1,203.4
Houston,2023,2,1411.6
Houston,2023,3,1333.1
Houston,2023,4,381.8
Houston,2023,5,381.8
Houston,2023,6,327.3
Houston,2023,7,203.4
Houston,2023,8,203.4
Houston,2023,9,203.4
Houston,2023,10,203.4
Houston,2023,11,203.4
Houston,2023,12,203.4
Houston,2023,13,203.4
Houston,2023,14,203.4
Houston,2023,15,203.4
Houston,2023,16,203.4
Houston,2023,17,1411.6
Houston,2023,18,203.4
Houston,2023,19,203.4
Houston,2023,20,203.4
Houston,2023,21,203.4
Houston,2023,22,203.4
Houston,2023,23,203.4
Houston,2024,0,254.2
Houston,2024,1,254.2
Houston,2024,2,1764.5
Houston,2024,3,1666.4
Houston,2024,4,477.3
Houston,2024,5,477.3
Houston,2024,6,409.1
Houston,2024,7,254.2
Houston,2024,8,254.2
Houston,2024,9,254.2
Houston,2024,10,254.2
Houston,2024,11,254.2
Houston,2024,12,254.2
Houston,2024,13,254.2
Houston,2024,14,254.2
Houston,2024,15,254.2
Houston,2024,16,254.2
Houston,2024,17,1764.5
Houston,2024,18,254.2
Houston,2024,19,254.2
Houston,2024,20,254.2
Houston,2024,21,254.2
Houston,2024,22,254.2
Houston,2024,23,254.2
Houston,2025,0,305.0
Houston,2025,1,305.0
Houston,2025,2,2117.5
Houston,2025,3,1999.6
Houston,2025,4,572.7
Houston,2025,5,572.7
Houston,2025,6,490.9
Houston,2025,7,305.0
Houston,2025,8,305.0
Houston,2025,9,305.0
Houston,2025,10,305.0
Houston,2025,11,305.0
Houston,2025,12,305.0
Houston,2025,13,305.0
Houston,2025,14,305.0
Houston,2025,15,305.0
Houston,2025,16,305.0
Houston,2025,17,2117.5
Houston,2025,18,305.0
Houston,2025,19,305.0
Houston,2025,20,305.0
Houston,2025,21,305.0
Houston,2025,22,305.0
Houston,2025,23,305.0
Houston,2026,0,381.3
Houston,2026,1,381.3
Houston,2026,2,2646.8
Houston,2026,3,2499.5
Houston,2026,4,715.9
Houston,2026,5,715.9
Houston,2026,6,613.6
Houston,2026,7,381.3
Houston,2026,8,381.3
Houston,2026,9,381.3
Houston,2026,10,381.3
Houston,2026,11,381.3
Houston,2026,12,381.3
Houston,2026,13,381.3
Houston,2026,14,381.3
Houston,2026,15,381.3
Houston,2026,16,381.3
Houston,2026,17,2646.8
Houston,2026,18,381.3
Houston,2026,19,381.3
Houston,2026,20,381.3
Houston,2026,21,381.3
Houston,2026,22,381.3
Houston,2026,23,381.3
Houston,2027,0,457.6
Houston,2027,1,457.6
Houston,2027,2,3176.2
Houston,2027,3,2999.5
Houston,2027,4,859.1
Houston,2027,5,859.1
Houston,2027,6,736.4
Houston,2027,7,457.6
Houston,2027,8,457.6
Houston,2027,9,457.6
Houston,2027,10,457.6
Houston,2027,11,457.6
Houston,2027,12,457.6
Houston,2027,13,457.6
Houston,2027,14,457.6
Houston,2027,15,457.6
Houston,2027,16,457.6
Houston,2027,17,3176.2
Houston,2027,18,457.6
Houston,2027,19,457.6
Houston,2027,20,457.6
Houston,2027,21,457.6
Houston,2027,22,457.6
Houston,2027,23,457.6
Houston,2028,0,559.2
Houston,2028,1,559.2
Houston,2028,2,3882.0
Houston,2028,3,3666.0
Houston,2028,4,1050.0
Houston,2028,5,1050.0
Houston,2028,6,900.0
Houston,2028,7,559.2
Houston,2028,8,559.2
Houston,2028,9,559.2
Houston,2028,10,559.2
Houston,2028,11,559.2
Houston,2028,12,559.2
Houston,2028,13,559.2
Houston,2028,14,559.2
Houston,2028,15,559.2
Houston,2028,16,559.2
Houston,2028,17,3882.0
Houston,2028,18,559.2
Houston,2028,19,559.2
Houston,2028,20,559.2
Houston,2028,21,559.2
Houston,2028,22,559.2
Houston,2028,23,559.2
Houston,2029,0,660.9
Houston,2029,1,660.9
Houston,2029,2,4587.8
Houston,2029,3,4332.5
Houston,2029,4,1240.9
Houston,2029,5,1240.9
Houston,2029,6,1063.6
Houston,2029,7,660.9
Houston,2029,8,660.9
Houston,2029,9,660.9
Houston,2029,10,660.9
Houston,2029,11,660.9
Houston,2029,12,660.9
Houston,2029,13,660.9
Houston,2029,14,660.9
Houston,2029,15,660.9
Houston,2029,16,660.9
Houston,2029,17,4587.8
Houston,2029,18,660.9
